symbol,asset_id,event_time,price_usd,open_price_usd,min_price_usd_24h,max_price_usd_24h,volume_24h,market_cap_usd,change_pct_24h
LINK,chainlink,2024-01-06T03:39:00Z,28750.232581,30000.640841,27385.196923,30725.791562,4041124522.789,686175522209.137,-7.3208
XRP,ripple,2024-01-05T23:05:00Z,14831.332608,14786.085556,14775.693387,16119.742494,1760145158.028,1539863315486.641,9.2182
AAVE,aave,2024-01-05T22:44:00Z,48945.886451,50449.947613,48647.695671,51025.267184,1472096563.878,873679737672.574,-8.9581
LINK,chainlink,2024-01-01T23:24:00Z,50086.955515500005,31372.210564,29776.614329,33391.303677,2612522100.549,1516001198625.344,13.271
SOL,solana,2024-01-02T23:39:00Z,47940.610946,47535.275178,45859.914769,48982.55089,2990300632.567,874188027951.953,-5.9196
ADA,cardano,2024-01-03T23:40:00Z,80359.102989,78467.033597,78349.167282,83608.03597,3711918852.93,1068722678615.879,5.0114
DOT,polkadot,2024-01-04T05:39:00Z,69035.643901,68370.722124,66148.178817,70344.513037,1935815991.2,1581683259826.8,21.4567
SOL,solana,2024-01-05T18:16:00Z,63329.24909,61019.908133,59597.218872,66112.472742,4933543995.522,1110177811173.895,-1.6251
DOGE,dogecoin,2024-01-04T07:50:00Z,799.043823,771.1442,727.367037,799.660931,41571213.543,129323877670.152,23.7378
LTC,litecoin,2024-01-06T17:08:00Z,22813.18275,21853.709347,22464.592711,23381.600975,2411260828.276,657896033086.003,6.6056
LINK,chainlink,2024-01-02T22:58:00Z,24610.547142,26000.750554,24152.435348,26266.074164,746906060.888,322120891568.363,1.6972
LTC,litecoin,2024-01-05T14:57:00Z,3047.195202,3185.74211,2927.329767,3309.982912,4735068074.965,197504418632.422,14.3956
LTC,litecoin,2024-01-07T06:52:00Z,87525.6238,85633.988654,82303.207369,90304.470131,947442073.491,1389572490495.67,23.0417
LINK,chainlink,2024-01-03T16:38:00Z,4342.547291,4202.599509,4166.822445,4606.108164,1222713660.587,411690310861.852,-2.6041
DOGE,dogecoin,2024-01-05T18:04:00Z,88355.311474,86961.874676,82927.527906,93019.670002,385762379.445,485004300231.907,-8.6805
LTC,litecoin,2024-01-04T07:03:00Z,12749.616754,13137.583627,12233.046939,12942.830973,1061261793.384,1538799261312.006,-3.549
SOL,solana,2024-99-99T00:00:00Z,42625.097349,43822.981511,42155.015288,44632.847267,3450809527.859,1445236071921.302,-14.016
ADA,cardano,2024-01-02T15:11:00Z,85774.212244,83687.139842,83164.986027,91063.697278,3780330800.405,526495113770.959,-19.8888
LTC,litecoin,2024-01-07T12:13:00Z,10278.212492,9670.942244,9513.277945,10294.348093,807211204.585,1378394535471.606,2.48
BTC,bitcoin,2024-01-04T02:15:00Z,91175.508445,91270.049908,88864.182216,96067.481025,3485514890.048,1313058999267.737,-11.8022
ETH,ethereum,2024-01-02T20:57:00Z,81835.635274,83635.814758,81681.224431,85493.866764,726150590.739,1565915786604.702,-15.6848
XRP,ripple,2024-01-04T12:15:00Z,82166.671538,83507.824572,79334.445359,86774.753604,4307253291.449,814895716510.035,-8.3582
AAVE,aave,2024-01-06T00:05:00Z,12248.504485,12955.64595,11597.938803,12847.735578,4891796689.456,829159109140.51,6.141
ADA,cardano,2024-01-05T06:11:00Z,29450.251171,28071.822788,28190.114578,30660.430193,75919803.636,1673109170791.352,-7.0234
DOT,polkadot,2024-01-02T11:46:00Z,23900.245946,24448.59117,23896.093316,26601.053069,4100768720.809,1897034415648.365,3.6516
ADA,cardano,2024-01-05T03:44:00Z,95924.757022,98476.429082,89579.214833,98097.531967,1717255974.838,1019200775836.287,1.3502
AAVE,aave,2024-01-05T06:07:00Z,62018.039468,64003.678762,61817.258633,65416.623299,1274897333.162,1592745521310.779,11.2336
DOT,polkadot,2024-01-07T08:56:00Z,37455.205488,35986.283498,35278.150339,38296.618336,152165840.318,768225132700.313,2.1923
ADA,cardano,2024-01-07T20:20:00Z,54956.96124,54021.513698,51426.888393,55205.206042,728878214.633,1858972032743.748,16.3424
BTC,bitcoin,2024-01-04T06:46:00Z,21632.623252,20795.825272,20272.041666,22460.068564,3527736079.144,509042013365.745,2.0973
XRP,ripple,2024-01-05T04:15:00Z,79146.199728,77729.551115,76265.768849,83018.098116,2084017486.414,1426972160007.937,3.8245
XRP,ripple,2024-01-06T05:10:00Z,58389.052676,60971.173057,57156.81506,64390.393035,1997041517.575,1363667786574.607,11.1637
ADA,cardano,2024-01-04T11:11:00Z,70263.016887,72632.851077,64831.820765,72525.419932,645828825.099,5881272575.206,-18.1348
SOL,solana,2024-01-02T17:23:00Z,15712.538792,15144.649348,14758.281213,16211.195034,2918002778.857,1380653130530.884,16.2248
ADA,cardano,2024-99-99T00:00:00Z,72503.188178,73849.215237,71938.295951,77658.437111,1993197190.779,666617858783.247,-24.0105
LINK,chainlink,2024-01-02T08:58:00Z,88395.761909,87653.57493,84637.265,92937.983483,310646125.232,52432243031.709,-14.3793
BTC,bitcoin,2024-01-07T05:28:00Z,16199.77649,17188.655797,15814.633343,16956.748535,3647389050.425,870650891288.901,-3.9256
BTC,bitcoin,2024-01-04T22:01:00Z,90523.439518,85605.862203,84340.399346,92909.723071,2258574399.523,688906044140.142,-3.5843
LINK,chainlink,2024-01-05T07:59:00Z,44931.002618,41514.671768,41151.296487,45886.604071,2469970706.675,1935410190522.965,3.2835
LTC,litecoin,2024-01-02T08:54:00Z,50456.6403,52236.443146,49452.03107,53864.679824,4577159267.622,1251238288945.358,-8.6939
ETH,ethereum,2024-01-06T23:52:00Z,13921.755803,14337.411571,13723.493752,14594.869541,4038334005.287,1579961232452.51,-10.0472
SOL,solana,2024-01-04T21:25:00Z,48694.888636,44652.168903,45011.826888,48796.681065,3418573843.564,1163306332100.498,4.3056
SOL,solana,2024-01-07T00:32:00Z,50940.096016,50414.913073,47980.369851,51875.440415,4575349569.105,929004786269.271,-23.8637
BTC,bitcoin,2024-01-02T10:46:00Z,27739.985355,25268.369628,25453.821438,28012.281803,4110297463.09,756512543060.37,16.4011
ADA,cardano,2024-01-06T12:50:00Z,64449.364686,62392.062602,57995.857118,64508.220761,2360829131.524,980988389181.321,18.0197
DOGE,dogecoin,2024-01-07T09:52:00Z,3109.293928,3131.002459,2906.860179,3115.020437,4630609075.983,1986947858039.86,18.2271
DOGE,dogecoin,2024-01-02T16:25:00Z,55232.05009,56695.886204,52840.797595,58141.548864,2473525243.923,220147343120.682,-23.1927
BTC,bitcoin,2024-01-04T18:25:00Z,16596.046228,16986.220485,16178.232743,18531.860264,1370183407.285,1930970765397.116,-2.0044
LTC,litecoin,2024-01-07T17:43:00Z,82976.225606,83075.288617,82256.93184,86029.269691,3290007083.641,498193821780.384,22.445
DOGE,dogecoin,2024-01-06T10:06:00Z,4417.526019,4155.516809,3995.380658,4456.450792,3489695293.576,284103744661.946,19.1925
ETH,ethereum,2024-01-07T18:53:00Z,74209.838344,78489.440958,72771.26609,81556.016125,2439472591.052,447345841199.769,-11.7996
SOL,solana,2024-01-03T22:01:00Z,43087.76566,45577.579076,41923.528516,44625.674912,515253403.379,1146768463615.266,16.5542
AAVE,aave,2024-01-01T03:37:00Z,88550.839563,90783.239396,86287.943532,95795.754137,2144520947.383,1868026832059.618,20.3238
DOGE,dogecoin,2024-01-01T14:44:00Z,24485.637345,22892.340989,24508.937095,22811.47415,3304429227.573,867167888509.364,3.1454
AAVE,aave,2024-01-03T21:29:00Z,40394.7297,41360.568987,39788.705073,41325.590414,4423762654.057,837277610336.258,-17.5676
ADA,cardano,2024-01-05T05:49:00Z,67026.286127,72614.621688,66496.571874,76104.946266,951131112.651,1663435915505.119,1.085
BTC,bitcoin,2024-01-01T15:09:00Z,49437.189436,44927.046554,44537.68066,49862.064173,3970883353.59,564130485615.7,15.1249
ADA,cardano,2024-01-01T07:00:00Z,28967.190613,29766.661863,28744.639188,29633.780549,1604013538.86,1016491036144.516,19.2536
BTC,bitcoin,2024-01-07T10:17:00Z,85062.606315,82736.099956,78633.260449,86455.467215,3080031112.038,1659794742479.986,-16.384
ADA,cardano,2024-01-03T21:38:00Z,49419.994757,51535.388851,47958.026717,52313.726697,3464855083.61,1682082610472.299,-3.3035
DOT,polkadot,2024-01-03T11:05:00Z,24459.082345,25119.299547,23608.070346,26327.411821,3457868916.89,1221486068282.194,-6.5762
LINK,chainlink,2024-01-04T18:23:00Z,7005.180461,7280.256072,6616.190497,7610.909123,3193870816.941,249875891082.253,-23.147
LTC,litecoin,2024-01-02T07:09:00Z,39041.596126,39602.721271,38084.050903,42171.649672,3536125510.933,1049584134905.348,-19.8525
AAVE,aave,2024-01-02T16:01:00Z,69934.502769,66220.639134,64084.820394,74617.756949,1280877276.472,393592929460.233,-10.8912
ETH,ethereum,2024-01-07T17:31:00Z,11881.454662,11970.171747,11387.7407,12563.992638,4412292156.269,416842716906.878,-13.0958
XRP,ripple,2024-01-07T11:03:00Z,5029.912757,4838.025074,4633.001481,5031.93138,2302648282.861,1481207999330.673,18.9919
SOL,solana,2024-01-03T08:55:00Z,19967.070262,18291.6879,17861.638724,20097.186127,4250292619.937,1573367517473.44,15.6091
,ripple,2024-01-01T01:47:00Z,53009.307467,53465.227622,51534.755757,57587.88841,3444219944.231,483202605933.205,1.6012
BTC,bitcoin,2024-01-02T00:30:00Z,7505.8580745,4674.12344,4643.943964,5003.905383,1035909250.991,1934126365042.649,11.8131
LTC,litecoin,2024-01-05T23:09:00Z,28332.786891,27188.029407,25561.093472,29205.941321,2425055818.727,688487793869.793,24.3031
LTC,litecoin,2024-01-05T16:14:00Z,45609.183236,46994.426302,44276.392303,46032.978944,3813407911.125,1311303634289.762,-24.478
SOL,solana,2024-01-05T12:20:00Z,48606.18331,51264.378664,47749.669981,49864.53823,4589710012.495,955513772475.477,-7.8625
LTC,litecoin,2024-01-03T12:20:00Z,90992.272427,89909.748328,89436.306461,94428.775251,3812790177.98,227405807918.744,24.5095
DOGE,dogecoin,2024-01-03T12:05:00Z,26703.30488,25797.564603,26374.945095,27107.482342,393039699.033,143559448282.476,12.7299
,cardano,2024-01-01T01:12:00Z,47014.067401,47008.391589,44982.782644,47390.797029,2437054705.814,1478589338500.595,11.4053
DOGE,dogecoin,2024-01-03T20:51:00Z,80179.269937,77150.420035,75399.542125,83067.520375,853016448.067,1640942318268.853,-7.3212
XRP,ripple,2024-01-07T13:14:00Z,18721.368582,17600.294406,16570.890307,18772.218256,3349825326.342,633612588084.492,1.3073
XRP,ripple,2024-01-04T06:58:00Z,70701.398445,73706.534399,70302.001554,75269.926396,2399142590.153,37188091422.046,3.3701
LINK,chainlink,2024-01-01T03:59:00Z,26466.73279,24751.182619,23327.151823,26789.294949,1104580175.886,613911309688.6,22.6719
AAVE,aave,2024-01-05T08:13:00Z,65473.798709,61585.774568,61023.595872,65483.166027,1116505015.003,1406591788896.998,6.7888
DOGE,dogecoin,2024-01-03T06:30:00Z,76375.390584,73673.248681,71741.597258,77312.181659,3967956542.155,1013536210405.084,12.8221
DOGE,dogecoin,2024-01-07T01:13:00Z,41566.914255,41529.559826,41143.85012,44089.694099,1269599402.57,907068564736.964,4.9548
BTC,bitcoin,2024-01-01T22:53:00Z,7054.338498000001,4796.099454,4521.101137,4702.892332,1908631947.348,1980975099986.029,1.3671
BTC,bitcoin,2024-01-06T00:31:00Z,35429.9997,35992.692681,34332.867656,36126.114639,4663281799.018,387738672098.735,13.801
BTC,bitcoin,2024-01-02T08:32:00Z,34496.798049,34333.404,32087.85058,34565.499889,2460190037.744,1378440297738.851,-7.0572
LINK,chainlink,2024-01-03T09:24:00Z,8894.683652,8916.159197,8045.167005,8907.354607,1909198125.985,249038012856.446,-24.8045
DOT,polkadot,2024-01-07T09:31:00Z,65911.903384,64369.373874,62202.111862,69665.168344,4856336843.525,1307560194159.953,23.555
DOT,polkadot,2024-01-01T04:53:00Z,NaN?,69685.0106,65402.749875,69589.216051,4472542269.756,1278091764768.029,-14.5762
DOT,polkadot,2024-01-05T12:21:00Z,59804.752363,58206.917934,57903.861419,61881.127421,2212269502.513,778930175014.3,-13.7421
LTC,litecoin,2024-01-03T18:15:00Z,76844.002021,77042.015945,74446.661017,80338.071137,4614186094.668,1698219345872.877,10.4119
ETH,ethereum,2024-01-06T06:43:00Z,6862.347999,6895.245234,6670.342813,7333.279628,4295345711.253,215081527328.194,6.9865
ADA,cardano,2024-01-05T22:43:00Z,5668.211181,5866.790207,5587.496127,5947.709782,231545917.742,409322253737.184,-8.4442
ETH,ethereum,2024-01-05T08:18:00Z,33141.229555,32302.194781,31648.222131,33425.571036,4373456579.436,623080764834.739,18.4921
AAVE,aave,2024-01-01T11:20:00Z,31235.079061,29380.65112,28715.22466,31498.534622,1216749813.893,1945261898.65,24.1046
LINK,chainlink,2024-01-06T10:37:00Z,48340.537488,46249.441538,43705.43169,48649.015206,3052284563.852,1898607487142.949,5.2765
BTC,bitcoin,2024-01-05T07:35:00Z,10197.164303,9821.14383,10131.982147,10895.073665,1425966990.461,1997713551819.917,-17.6171
ADA,cardano,2024-01-01T05:27:00Z,"12,34",20564.368532,20325.097171,21556.513275,1502442880.887,463341970843.926,-6.4326
XRP,ripple,2024-01-02T13:45:00Z,5180.046934,4916.963521,4689.016606,5389.20263,1170170042.685,1106076265492.266,-22.7685
ADA,cardano,2024-01-06T10:56:00Z,40581.491496,42692.291618,40034.491484,43270.716546,3664585465.482,259842810604.47,22.2448
BTC,bitcoin,2024-01-04T03:21:00Z,93481.916027,89966.456189,86968.268684,93644.426756,4795741257.743,1156330469820.257,-16.0928
LINK,chainlink,2024-01-02T09:07:00Z,48532.321279,48134.125748,48207.80476,51196.364308,2906698812.017,1126038207837.59,3.3416
SOL,solana,2024-01-01T04:22:00Z,bad-price,66543.442174,65459.481829,69371.020104,378021804.615,1743755484485.676,-12.5797
DOGE,dogecoin,2024-01-04T22:39:00Z,70046.110179,65978.170223,62786.485543,72122.948964,4765523698.952,1872907118834.021,-10.4437
SOL,solana,2024-01-07T09:11:00Z,56043.872687,56531.907596,54013.753358,60433.931036,22495054.331,434224216119.3,24.6427
ADA,cardano,2024-01-04T11:56:00Z,33563.989683,32896.718685,33100.220992,35116.73605,951736147.944,233942396370.235,17.386
SOL,solana,2024-01-06T12:00:00Z,83622.799478,88924.180844,79358.128059,88744.826446,12131633.208,1349285876292.776,-24.8414
BTC,bitcoin,2024-01-02T10:28:00Z,27962.573746,29236.34471,27492.140582,29076.935549,1463097023.295,1438662794619.768,-6.7077
ETH,ethereum,2024-01-03T00:06:00Z,54442.262314,53504.354941,52139.931478,56616.645875,704840512.836,1991866968868.578,22.0272
ADA,cardano,2024-01-06T05:40:00Z,36856.450343,34878.077324,35187.191906,38157.507942,670857743.19,493156365498.896,-24.3251
AAVE,aave,2024-01-04T15:44:00Z,5744.590824,5789.141182,5473.415425,5839.873477,61133059.238,1467341391148.653,-12.5946
SOL,solana,2024-01-05T13:02:00Z,56972.58127,61731.897031,54772.905675,62916.720418,3708741894.518,425499016306.117,20.8806
SOL,solana,2024-01-07T19:27:00Z,66541.397964,66685.519053,64179.932751,70959.897783,3118730866.377,1014637101066.179,-20.6557
AAVE,aave,2024-01-05T23:10:00Z,54250.174562,54082.900612,52569.774506,55811.714395,4189521296.281,182343210867.131,19.944
XRP,ripple,2024-01-04T05:08:00Z,49094.421153,47300.511367,46048.503592,51933.974347,4555317093.464,1182225775008.785,1.8205
ETH,ethereum,2024-01-03T20:14:00Z,15763.518903,16604.14484,15347.635141,16780.104498,4484361090.264,1626545658215.472,10.0169
ETH,ethereum,2024-01-05T18:28:00Z,4401.317373,4507.551404,4114.940362,4637.435741,3895752665.5,79143875597.49,12.4728
BTC,bitcoin,2024-01-04T19:38:00Z,82741.763409,82834.268889,79405.696225,85440.651162,1224887410.663,354034650651.186,-13.275
ADA,cardano,2024-01-06T07:25:00Z,5416.972327,5222.070446,5160.73089,5623.974663,3535584881.278,743273776891.069,-23.5174
ETH,ethereum,2024-01-06T09:42:00Z,11461.80429,11606.612681,11169.174953,12008.150167,4012221235.594,1742846891753.399,-5.0129
SOL,solana,2024-01-06T08:16:00Z,58.893875,58.888759,56.606215,63.862924,277451644.87,268809172971.099,-1.78
DOGE,dogecoin,2024-01-06T03:24:00Z,27918.27153,27459.135824,27189.211167,29256.840798,788369713.994,758052333782.417,-24.5201
XRP,ripple,2024-01-02T08:15:00Z,77262.343292,74967.003934,71681.992869,78345.59479,352833435.28,1358029397548.261,-11.1494
SOL,solana,2024-01-06T01:35:00Z,63430.809431,57993.021625,59149.935839,63971.617003,2927933935.312,69268498787.807,-16.9017
BTC,bitcoin,2024-01-01T23:34:00Z,78652.505136,52466.591313,49046.98804,52435.003424,901890845.689,780726774277.19,-15.6284
XRP,ripple,2024-01-02T22:52:00Z,72905.189825,71594.940945,68376.974203,75384.165053,531761665.989,1029146759360.184,-9.4139
ADA,cardano,2024-01-06T21:28:00Z,20576.654468,19870.390849,19201.567353,20924.360995,3100098757.712,699177190404.562,12.8814
ADA,cardano,2024-01-04T14:50:00Z,6023.741376,5796.839284,5534.512473,6042.657108,748656926.579,682726989337.525,4.7457
AAVE,aave,2024-01-05T02:48:00Z,32697.846299,34786.451592,32546.878133,35797.95643,1994321556.337,1976269618519.342,-22.8523
ADA,cardano,2024-01-03T17:57:00Z,43829.688921,45179.939722,43407.846417,46034.026182,1514068650.631,1690513398125.174,24.9804
XRP,ripple,2024-01-03T19:44:00Z,23367.730404,24530.481161,22273.662202,24965.132944,3538388605.159,370802085095.72,-17.8233
SOL,solana,2024-01-04T14:49:00Z,9024.229002,9091.454011,8267.648696,9349.484763,906656405.002,94451824687.683,-3.6537
DOT,polkadot,2024-01-01T07:18:00Z,3480.790103,3690.706825,3295.899506,3807.113924,3040608160.239,724667588832.895,-10.4172
BTC,bitcoin,,57169.989186,62645.843519,56660.581317,61599.479377,3339090885.473,1402346426488.372,5.2994
DOT,polkadot,2024-01-04T05:21:00Z,24324.040887,24633.638298,23507.684697,25063.774003,2132929074.823,358797424085.714,-1.0712
DOGE,dogecoin,2024-01-02T11:34:00Z,16122.80136,16211.75026,16049.162883,16920.617496,4776492472.942,1059475339772.82,-3.4796
ADA,cardano,bad-date,71252.35704,68657.464609,67650.354499,72497.897905,1069249250.444,792154259199.032,-18.0779
ADA,cardano,2024-01-06T13:40:00Z,47412.547066,46581.881856,46583.480017,49526.280658,919759703.192,310736656324.665,23.5135
LTC,litecoin,2024-01-06T01:25:00Z,21652.904921,20157.60126,19023.284898,21855.26528,3809719763.485,1065641006586.065,5.2609
LINK,chainlink,2024-01-01T15:44:00Z,38909.526717,39589.867284,35871.85744,40501.9212,318204414.827,1312564568323.316,-8.4715
LINK,chainlink,2024-01-04T12:26:00Z,5518.687449,5249.323189,5337.375116,5933.497923,4645967087.664,1669801884738.634,23.1441
XRP,ripple,2024-01-06T12:12:00Z,59264.379196,57230.150834,54058.505078,60565.94907,2352633298.269,868948524001.882,7.7714
BTC,bitcoin,2024-01-04T08:05:00Z,54950.209426,55316.594213,52365.605534,58499.639273,4526061960.112,1463167187420.993,-4.0728
DOT,polkadot,2024-01-01T06:53:00Z,"12,34",37952.945488,34893.113346,40566.73652,649436646.211,945862311818.221,-7.2507
LTC,litecoin,2024-01-07T01:46:00Z,55254.340319,54702.862387,54670.98843,59715.495114,943481541.702,593189478154.357,9.1211
DOGE,dogecoin,2024-01-02T07:24:00Z,19519.37578,19210.775282,19294.515201,19781.185926,1027483400.383,773798284663.466,-14.2187
DOT,polkadot,2024-01-02T10:43:00Z,76424.578612,79003.290381,73081.446884,76997.472538,775287375.922,1353423236977.634,12.933
ETH,ethereum,2024-01-03T23:10:00Z,20386.496725,20253.975286,19655.462898,22181.577153,4960784071.195,1933292849028.872,20.5889
ETH,ethereum,2024-01-03T17:47:00Z,82751.950183,80670.76078,79047.239303,84486.302307,4671504531.278,132180387690.255,-11.8984
LTC,litecoin,2024-01-02T05:03:00Z,42974.808585,44677.709694,41192.315886,45489.658042,115845071.283,317717887468.389,21.0605
,ethereum,2024-01-01T01:26:00Z,38461.890995,37537.523794,36894.665394,41382.132684,2367726457.299,72797229007.929,22.1925
DOGE,dogecoin,2024-01-03T05:08:00Z,67818.52298,72619.726696,66720.313922,75342.685517,2873120454.404,457424259916.166,11.0526
BTC,bitcoin,,17470.735263,16750.375175,17004.969397,17739.886751,3096853557.883,1440897885290.605,20.3653
ETH,ethereum,2024-01-05T13:50:00Z,86844.27524,84573.656952,84518.745257,92905.771581,1479491575.357,1228483693362.512,-12.912
SOL,solana,2024-01-02T13:20:00Z,19806.248729,19337.951344,18687.10196,20824.561987,4324420124.02,1791311968472.718,8.665
DOT,polkadot,2024-01-06T21:44:00Z,82143.291477,85538.128751,81784.111383,89099.465097,3647813311.31,553055934088.706,21.728
AAVE,aave,2024-01-07T06:00:00Z,19740.834167,20892.321754,18911.392352,21480.778729,1783265823.162,852383391854.436,-3.7983
SOL,solana,2024-01-06T10:03:00Z,21115.395463,21262.324489,19393.310617,21732.601107,927927070.114,1989799659318.11,-1.0867
